token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
16-5	PKP057	16	[non	non	linguistic	none	_	_	_	_	_	0-3(3)
16-6	PKP057	16	so	so	linguistic	none	_	_	_	_	_	0-2(3)
16-7	PKP057	16	dire]	dire	linguistic	none	_	End=41.816	_	_	_	0-4(3)
17-0	PKP061	17	[cioè]	cioè	linguistic	none	_	Begin=41.38	_	_	_	0-4(3)
17-1	PKP061	17	la	la	linguistic	none	_	_	_	_	_	_
17-2	PKP061	17	pasta	pasta	linguistic	none	_	_	_	_	_	_
17-3	PKP061	17	al	al	linguistic	none	_	_	_	_	_	_
17-4	PKP061	17	forno	forno	linguistic	none	_	_	_	_	_	_
17-5	PKP061	17	un	un	linguistic	none	_	_	_	_	_	_
17-6	PKP061	17	pochino	pochino	linguistic	none	_	_	_	_	_	_
17-7	PKP061	17	diventa	diventa	linguistic	none	_	_	_	_	_	_
17-8	PKP061	17	così	così	linguistic	none	_	_	_	_	_	_
17-9	PKP061	17	ma	ma	linguistic	none	_	End=44.08	_	_	_	_
18-0	PKP061	18	cioè	cioè	linguistic	none	_	Begin=45.255	_	_	_	_
18-1	PKP061	18	sono:	sono	linguistic	none	_	End=46.77	3x1	_	_	_
19-0	PKP057	19	non	non	linguistic	none	_	Begin=48.816	_	_	_	_
19-1	PKP057	19	non	non	linguistic	none	_	_	_	_	_	_
19-2	PKP057	19	mi	mi	linguistic	none	_	_	_	_	_	_
19-3	PKP057	19	fa	fa	linguistic	none	_	_	_	_	_	_
19-4	PKP057	19	impazzire	impazzire	linguistic	none	_	_	_	_	_	_
19-5	PKP057	19	sinceramente:	sinceramente	linguistic	none	_	End=51.211	11x1	_	_	_
20-0	PKP057	20	m:h	mh	linguistic	none	_	Begin=53.619|End=54.619	0x1	_	_	_
21-0	PKP057	21	cioè	cioè	linguistic	none	_	Begin=61.041	_	_	_	_
21-1	PKP057	21	il	il	linguistic	none	_	_	_	_	_	_
21-2	PKP057	21	fagiolo,	fagiolo	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
21-3	PKP057	21	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
21-4	PKP057	21	e	e	linguistic	none	_	_	_	_	_	_
21-5	PKP057	21	il	il	linguistic	none	_	_	_	_	_	_
21-6	PKP057	21	pomodoro	pomodoro	linguistic	none	_	_	_	_	_	_
21-7	PKP057	21	con	con	linguistic	none	_	_	_	_	_	_
21-8	PKP057	21	e:	e	linguistic	none	_	End=64.852	0x1	_	_	_
22-0	PKP057	22	non	non	linguistic	none	_	Begin=64.852	_	_	_	_
22-1	PKP057	22	so	so	linguistic	none	_	_	_	_	_	_
22-2	PKP057	22	mi	mi	linguistic	none	_	_	_	_	_	_
22-3	PKP057	22	sembra	sembra	linguistic	none	_	_	_	_	_	_
22-4	PKP057	22	poco	poco	linguistic	none	_	_	_	_	_	_
22-5	PKP057	22	azzeccato	azzeccato	linguistic	none	_	_	_	_	_	_
22-6	PKP057	22	però:,	però	linguistic	none	Intonation=weakly_rising	End=67.18	3x1	_	_	_
23-0	PKP057	23	si	si	linguistic	none	_	Begin=68.813	_	_	_	_
23-1	PKP057	23	mangia	mangia	linguistic	none	_	_	_	_	_	_
23-2	PKP057	23	ecc[o]	ecco	linguistic	none	_	End=70.2	_	_	_	3-4(4)
24-0	PKP061	24	[ma]	ma	linguistic	none	_	Begin=69.816	_	_	_	0-2(4)
24-1	PKP061	24	si	si	linguistic	none	_	_	_	_	_	_
24-2	PKP061	24	dai	dai	linguistic	none	_	_	_	_	_	_
24-3	PKP061	24	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
24-4	PKP061	24	è	è	linguistic	none	_	_	_	_	_	_
24-5	PKP061	24	una	una	linguistic	none	_	_	_	_	_	_
24-6	PKP061	24	pasta	pasta	linguistic	none	_	_	_	_	_	_
24-7	PKP061	24	asciutta	asciutta	linguistic	none	_	_	_	_	_	_
24-8	PKP061	24	via	via	linguistic	none	_	End=72.408	_	_	_	_
25-0	PKP057	25	alla	alla	linguistic	none	_	Begin=72.577	_	_	_	_
25-1	PKP057	25	nonna	nonna	linguistic	none	_	_	_	_	_	_
25-2	PKP057	25	è	è	linguistic	none	_	_	_	_	_	_
25-3	PKP057	25	piaciuta?	piaciuta	linguistic	none	Intonation=Rising	End=73.83	_	_	_	_
26-0	PKP061	26	M:H	mh	linguistic	none	Volume=High	Begin=73.845	0x1	_	_	_
26-1	PKP061	26	secondo	secondo	linguistic	none	_	_	_	_	_	_
26-2	PKP061	26	me	me	linguistic	none	_	_	_	_	_	_
26-3	PKP061	26	non:	non	linguistic	none	_	_	2x1	_	_	_
26-4	PKP061	26	non	non	linguistic	none	_	_	_	_	_	_
26-5	PKP061	26	t~	t~	linguistic	none	Interrupted=Yes	_	_	_	_	_
26-6	PKP061	26	non	non	linguistic	none	_	_	_	_	_	_
26-7	PKP061	26	tantissimo	tantissimo	linguistic	none	_	_	_	_	_	_
26-8	PKP061	26	((ride))	((ride))	nonverbalbehavior	none	_	End=77.422	_	_	_	_
27-0	PKP057	27	mh	mh	linguistic	none	_	Begin=76.619|End=76.957	_	_	_	_
28-0	PKP061	28	mh	mh	linguistic	none	_	Begin=78.605|End=79.197	_	_	_	_
29-0	PKP061	29	infatti	infatti	linguistic	none	_	Begin=82.535	_	_	_	_
29-1	PKP061	29	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
29-2	PKP061	29	ne	ne	linguistic	none	_	_	_	_	_	_
29-3	PKP061	29	ha	ha	linguistic	none	_	_	_	_	_	_
29-4	PKP061	29	tenuto	tenuto	linguistic	none	_	_	_	_	_	_
29-5	PKP061	29	là	là	linguistic	none	_	_	_	_	_	_
29-6	PKP061	29	un	un	linguistic	none	_	_	_	_	_	_
29-7	PKP061	29	mucchiettino	mucchiettino	linguistic	none	_	_	_	_	_	_
29-8	PKP061	29	così	così	linguistic	none	_	_	_	_	_	_
29-9	PKP061	29	adesso	adesso	linguistic	none	_	End=85.167	_	_	_	_
30-0	PKP061	30	ma	ma	linguistic	none	_	Begin=85.167	_	_	_	_
30-1	PKP061	30	tienne	tienne	linguistic	none	_	_	_	_	_	_
30-2	PKP061	30	di	di	linguistic	none	_	_	_	_	_	_
30-3	PKP061	30	più,	più	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
30-4	PKP061	30	che	che	linguistic	none	_	_	_	_	_	_
30-5	PKP061	30	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
30-6	PKP061	30	xxx	x	unknown	none	_	_	_	_	_	_
30-7	PKP061	30	((ride))	((ride))	nonverbalbehavior	none	_	End=87.347	_	_	_	_
31-0	PKP057	31	eh	eh	linguistic	none	_	Begin=89.197|End=89.619	_	_	_	_
32-0	PKP057	32	#a	a	linguistic	some	_	Begin=91.394	_	_	_	_
32-1	PKP057	32	gh'	gh'	linguistic	some	SpaceAfter=No	_	_	_	_	_
32-2	PKP057	32	è	è	linguistic	some	_	_	_	_	_	_
32-3	PKP057	32	mìa	mìa	linguistic	some	_	_	_	_	_	_
32-4	PKP057	32	piasù	piasù	linguistic	some	_	_	_	_	_	_
32-5	PKP057	32	dimondi	dimondi	linguistic	some	_	End=92.591	_	_	_	_
33-0	PKP061	33	son	son	linguistic	none	_	Begin=92.591	_	_	_	_
33-1	PKP061	33	delle	delle	linguistic	none	_	_	_	_	_	_
33-2	PKP061	33	tagliatelle	tagliatelle	linguistic	none	_	_	_	_	_	_
33-3	PKP061	33	pasticciate,	pasticciate	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
33-4	PKP061	33	fine	fine	linguistic	none	_	_	_	_	_	_
33-5	PKP061	33	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
33-6	PKP061	33	insomma	insomma	linguistic	none	_	_	_	_	_	_
33-7	PKP061	33	niente	niente	linguistic	none	_	_	_	_	_	_
33-8	PKP061	33	di:	di	linguistic	none	_	End=95.408	1x1	_	_	_
34-0	PKP061	34	fagioli	fagioli	linguistic	none	_	Begin=101.0	_	_	_	_
34-1	PKP061	34	in	in	linguistic	none	_	_	_	_	_	_
34-2	PKP061	34	sè	sè	linguistic	none	_	_	_	_	_	_
34-3	PKP061	34	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
34-4	PKP061	34	li	li	linguistic	none	_	_	_	_	_	_
34-5	PKP061	34	trovo	trovo	linguistic	none	_	_	_	_	_	_
34-6	PKP061	34	un	un	linguistic	none	_	_	_	_	_	_
34-7	PKP061	34	po':	po'	linguistic	none	_	End=102.83	1x1	_	_	_
35-0	PKP057	35	m:h.	mh	linguistic	none	Intonation=Falling	Begin=103.45	0x1	_	_	_
35-1	PKP057	35	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
35-2	PKP057	35	insomma	insomma	linguistic	none	_	End=104.985	_	_	_	_
36-0	PKP057	36	cioè	cioè	linguistic	none	_	Begin=109.211	_	_	_	_
36-1	PKP057	36	pasta	pasta	linguistic	none	_	_	_	_	_	_
36-2	PKP057	36	e	e	linguistic	none	_	_	_	_	_	_
36-3	PKP057	36	fagioli	fagioli	linguistic	none	_	_	_	_	_	_
36-4	PKP057	36	è	è	linguistic	none	_	_	_	_	_	_
36-5	PKP057	36	buona	buona	linguistic	none	_	_	_	_	_	_
36-6	PKP057	36	di	di	linguistic	none	_	_	_	_	_	_
36-7	PKP057	36	[per	per	linguistic	none	_	_	_	_	_	0-3(6)
36-8	PKP057	36	sè]	sè	linguistic	none	_	_	_	_	_	0-2(6)
36-9	PKP057	36	però	però	linguistic	none	_	_	_	_	_	_
36-10	PKP057	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
36-11	PKP057	36	[qui]:	qui	linguistic	none	_	_	2x1	_	_	0-3(7)
36-12	PKP057	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
36-13	PKP057	36	in	in	linguistic	none	_	_	_	_	_	_
36-14	PKP057	36	questo	questo	linguistic	none	_	_	_	_	_	_
36-15	PKP057	36	contesto	contesto	linguistic	none	_	_	_	_	_	_
36-16	PKP057	36	[non	non	linguistic	none	_	_	_	_	_	0-3(8)
36-17	PKP057	36	so]	so	linguistic	none	_	End=114.394	_	_	_	0-2(8)
37-0	PKP061	37	[mh]	mh	linguistic	none	_	Begin=110.82|End=111.413	_	_	_	0-2(6)
38-0	PKP061	38	[mh]	mh	linguistic	none	_	Begin=111.862|End=112.506	_	_	_	0-2(7)
39-0	PKP061	39	[mh']	mh'	linguistic	none	Truncated=Yes	Begin=113.715|End=114.387	_	_	_	0-3(8)
40-0	PKP057	40	((si_schiarisce_la_voce))	((si_schiarisce_la_voce))	nonverbalbehavior	none	_	Begin=115.971|End=117.0	_	_	_	_
41-0	PKP061	41	sai	sai	linguistic	none	_	Begin=117.619	_	_	_	_
41-1	PKP061	41	cos'	cos'	linguistic	none	SpaceAfter=No	_	_	_	_	_
41-2	PKP061	41	ho	ho	linguistic	none	_	_	_	_	_	_
41-3	PKP061	41	sentito?	sentito	linguistic	none	Intonation=Rising	_	_	_	_	_
41-4	PKP061	41	che	che	linguistic	none	_	_	_	_	_	_
41-5	PKP061	41	ha	ha	linguistic	none	_	_	_	_	_	_
41-6	PKP061	41	fatto	fatto	linguistic	none	_	_	_	_	_	_
41-7	PKP061	41	la	la	linguistic	none	_	_	_	_	_	_
41-8	PKP061	41	nonna,	nonna	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
41-9	PKP061	41	appunto	appunto	linguistic	none	_	_	_	_	_	_
41-10	PKP061	41	sabato,	sabato	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
41-11	PKP061	41	((si_schiarisce_la_voce))	((si_schiarisce_la_voce))	nonverbalbehavior	none	_	End=121.759	_	_	_	_
42-0	PKP061	42	che	che	linguistic	none	_	Begin=121.759	_	_	_	_
42-1	PKP061	42	hanno	hanno	linguistic	none	_	_	_	_	_	_
42-2	PKP061	42	cotto	cotto	linguistic	none	_	_	_	_	_	_
42-3	PKP061	42	un	un	linguistic	none	_	_	_	_	_	_
42-4	PKP061	42	cotechino,	cotechino	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
42-5	PKP061	42	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
42-6	PKP061	42	ha	ha	linguistic	none	_	_	_	_	_	_
42-7	PKP061	42	cotto	cotto	linguistic	none	_	_	_	_	_	_
42-8	PKP061	42	un	un	linguistic	none	_	_	_	_	_	_
42-9	PKP061	42	cotechino	cotechino	linguistic	none	_	_	_	_	_	_
42-10	PKP061	42	precotto	precotto	linguistic	none	_	_	_	_	_	_
42-11	PKP061	42	la	la	linguistic	none	_	_	_	_	_	_
42-12	PKP061	42	nonna	nonna	linguistic	none	_	_	_	_	_	_
42-13	PKP061	42	che	che	linguistic	none	_	_	_	_	_	_
42-14	PKP061	42	aveva	aveva	linguistic	none	_	_	_	_	_	_
42-15	PKP061	42	lì,	lì	linguistic	none	Intonation=weakly_rising	End=126.229	_	_	_	_
43-0	PKP057	43	mh,	mh	linguistic	none	Intonation=weakly_rising	Begin=126.229|End=126.676	_	_	_	_
44-0	PKP061	44	allora	allora	linguistic	none	_	Begin=128.014	_	_	_	_
44-1	PKP061	44	per	per	linguistic	none	_	_	_	_	_	_
44-2	PKP061	44	accompagnarlo	accompagnarlo	linguistic	none	_	_	_	_	_	_
44-3	PKP061	44	ha:	ha	linguistic	none	_	_	1x1	_	_	_
44-4	PKP061	44	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
44-5	PKP061	44	ha	ha	linguistic	none	_	_	_	_	_	_
44-6	PKP061	44	mh	mh	linguistic	none	_	_	_	_	_	_
44-7	PKP061	44	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
44-8	PKP061	44	cotto	cotto	linguistic	none	_	_	_	_	_	_
44-9	PKP061	44	degli	degli	linguistic	none	_	_	_	_	_	_
44-10	PKP061	44	spinaci,	spinaci	linguistic	none	Intonation=weakly_rising	End=133.06	_	_	_	_
45-0	PKP057	45	[mh]	mh	linguistic	none	_	Begin=133.028|End=133.492	_	_	_	0-2(9)
46-0	PKP061	46	[e	e	linguistic	none	_	Begin=133.08	_	_	_	0-1(10)
46-1	PKP061	46	poi]	poi	linguistic	none	_	_	_	_	_	0-3(10)
46-2	PKP061	46	li	li	linguistic	none	_	_	_	_	_	_
46-3	PKP061	46	ha	ha	linguistic	none	_	_	_	_	_	_
46-4	PKP061	46	fatti	fatti	linguistic	none	_	_	_	_	_	_
46-5	PKP061	46	andare	andare	linguistic	none	_	_	_	_	_	_
46-6	PKP061	46	con	con	linguistic	none	_	_	_	_	_	_
46-7	PKP061	46	un	un	linguistic	none	_	_	_	_	_	_
46-8	PKP061	46	po'	po'	linguistic	none	_	_	_	_	_	_
46-9	PKP061	46	di:	di	linguistic	none	_	_	1x1	_	_	_
46-10	PKP061	46	di	di	linguistic	none	_	_	_	_	_	_
46-11	PKP061	46	verdure	verdure	linguistic	none	_	_	_	_	_	_
46-12	PKP061	46	secondo	secondo	linguistic	none	_	_	_	_	_	_
46-13	PKP061	46	me	me	linguistic	none	_	_	_	_	_	_
46-14	PKP061	46	un	un	linguistic	none	_	_	_	_	_	_
46-15	PKP061	46	pochino	pochino	linguistic	none	_	_	_	_	_	_
46-16	PKP061	46	di	di	linguistic	none	_	_	_	_	_	_
46-17	PKP061	46	carote:	carote	linguistic	none	_	_	5x1	_	_	_
46-18	PKP061	46	di	di	linguistic	none	_	_	_	_	_	_
46-19	PKP061	46	e,	e	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
46-20	PKP061	46	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
46-21	PKP061	46	e	e	linguistic	none	_	_	_	_	_	_
46-22	PKP061	46	del	del	linguistic	none	_	_	_	_	_	_
46-23	PKP061	46	pomodoro	pomodoro	linguistic	none	_	End=139.56	_	_	_	_
47-0	PKP061	47	lo	lo	linguistic	none	_	Begin=139.939	_	_	_	_
47-1	PKP061	47	sai	sai	linguistic	none	_	_	_	_	_	_
47-2	PKP061	47	che	che	linguistic	none	_	_	_	_	_	_
47-3	PKP061	47	erano	erano	linguistic	none	_	_	_	_	_	_
47-4	PKP061	47	buonissime?	buonissime	linguistic	none	Intonation=Rising	End=141.359	_	_	_	_
48-0	PKP057	48	davvero?	davvero	linguistic	none	Intonation=Rising	Begin=141.394|End=141.837	_	_	_	_
49-0	PKP061	49	sì	sì	linguistic	none	_	Begin=141.837|End=142.126	_	_	_	_
50-0	PKP057	50	ma	ma	linguistic	none	_	Begin=143.197	_	_	_	_
50-1	PKP057	50	spinaci:	spinaci	linguistic	none	_	_	6x1	_	_	_
50-2	PKP057	50	quelli	quelli	linguistic	none	_	_	_	_	_	_
50-3	PKP057	50	surgelati	surgelati	linguistic	none	_	_	_	_	_	_
50-4	PKP057	50	[però]?	però	linguistic	none	Intonation=Rising	End=145.802	_	_	_	0-4(11)
51-0	PKP061	51	[mh],	mh	linguistic	none	Intonation=weakly_rising	Begin=145.442	_	_	_	0-2(11)
51-1	PKP061	51	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
51-2	PKP061	51	sì	sì	linguistic	none	_	End=146.408	_	_	_	_
52-0	PKP057	52	carote,	carote	linguistic	none	Intonation=weakly_rising	Begin=146.76	_	_	_	_
52-1	PKP057	52	e	e	linguistic	none	_	_	_	_	_	_
52-2	PKP057	52	pomodoro?	pomodoro	linguistic	none	Intonation=Rising	End=148.154	_	_	_	_
53-0	PKP061	53	NO	no	linguistic	none	Volume=High	Begin=148.197	_	_	_	_
53-1	PKP061	53	sai	sai	linguistic	none	_	_	_	_	_	_
53-2	PKP061	53	tipo,	tipo	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
53-3	PKP061	53	>secondo	secondo	linguistic	none	_	_	_	Fast=0-7	_	_
53-4	PKP061	53	me<	me	linguistic	none	_	_	_	Fast=0-2	_	_
53-5	PKP061	53	cioè	cioè	linguistic	none	_	_	_	_	_	_
53-6	PKP061	53	ha	ha	linguistic	none	_	_	_	_	_	_
53-7	PKP061	53	detto	detto	linguistic	none	_	_	_	_	_	_
53-8	PKP061	53	tipo,	tipo	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
53-9	PKP061	53	ci	ci	linguistic	none	_	_	_	_	_	_
53-10	PKP061	53	ho	ho	linguistic	none	_	_	_	_	_	_
53-11	PKP061	53	messo	messo	linguistic	none	_	_	_	_	_	_
53-12	PKP061	53	un	un	linguistic	none	_	_	_	_	_	_
53-13	PKP061	53	po'	po'	linguistic	none	_	_	_	_	_	_
53-14	PKP061	53	di	di	linguistic	none	_	_	_	_	_	_
53-15	PKP061	53	verdure	verdure	linguistic	none	_	_	_	_	_	_
53-16	PKP061	53	secondo	secondo	linguistic	none	_	_	_	_	_	_
53-17	PKP061	53	me	me	linguistic	none	_	_	_	_	_	_
53-18	PKP061	53	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
53-19	PKP061	53	avrà	avrà	linguistic	none	_	_	_	_	_	_
53-20	PKP061	53	messo	messo	linguistic	none	_	_	_	_	_	_
53-21	PKP061	53	un	un	linguistic	none	_	_	_	_	_	_
53-22	PKP061	53	pochino	pochino	linguistic	none	_	_	_	_	_	_
53-23	PKP061	53	di	di	linguistic	none	_	_	_	_	_	_
53-24	PKP061	53	cipolla:	cipolla	linguistic	none	_	_	6x1	_	_	_
53-25	PKP061	53	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
53-26	PKP061	53	[con	con	linguistic	none	_	_	_	_	_	0-3(12)
53-27	PKP061	53	un	un	linguistic	none	_	_	_	_	_	0-2(12)
53-28	PKP061	53	sof~	sof~	linguistic	none	Interrupted=Yes	_	_	_	_	0-4(12)
53-29	PKP061	53	un	un	linguistic	none	_	_	_	_	_	0-2(12)
53-30	PKP061	53	soffrittino]	soffrittino	linguistic	none	_	_	_	_	_	0-11(12)
53-31	PKP061	53	tipo:	tipo	linguistic	none	_	_	3x1	_	_	_
53-32	PKP061	53	no?	no	linguistic	none	Intonation=Rising	End=155.422	_	_	_	_
54-0	PKP057	54	[ah	ah	linguistic	none	_	Begin=153.042	_	_	_	0-2(12)
54-1	PKP057	54	come	come	linguistic	none	_	_	_	_	_	0-4(12)
54-2	PKP057	54	fa	fa	linguistic	none	_	_	_	_	_	0-2(12)
54-3	PKP057	54	il	il	linguistic	none	_	_	_	_	_	0-2(12)
54-4	PKP057	54	suo	suo	linguistic	none	_	_	_	_	_	0-3(12)
54-5	PKP057	54	solito]?	solito	linguistic	none	Intonation=Rising	End=154.591	_	_	_	0-6(12)
55-0	PKP057	55	eh	eh	linguistic	none	_	Begin=155.408|End=155.816	_	_	_	_
56-0	PKP061	56	e	e	linguistic	none	_	Begin=155.816	_	_	_	_
56-1	PKP061	56	poi	poi	linguistic	none	_	_	_	_	_	_
56-2	PKP061	56	e:	e	linguistic	none	_	_	0x1	_	_	_
56-3	PKP061	56	del	del	linguistic	none	_	_	_	_	_	_
56-4	PKP061	56	pomodoro	pomodoro	linguistic	none	_	_	_	_	_	_
56-5	PKP061	56	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
56-6	PKP061	56	della	della	linguistic	none	_	_	_	_	_	_
56-7	PKP061	56	passata	passata	linguistic	none	_	_	_	_	_	_
56-8	PKP061	56	e	e	linguistic	none	_	_	_	_	_	_
56-9	PKP061	56	poi	poi	linguistic	none	_	_	_	_	_	_
56-10	PKP061	56	dopo	dopo	linguistic	none	_	_	_	_	_	_
56-11	PKP061	56	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
56-12	PKP061	56	ha:	ha	linguistic	none	_	_	1x1	_	_	_
56-13	PKP061	56	gli	gli	linguistic	none	_	_	_	_	_	_
56-14	PKP061	56	ha	ha	linguistic	none	_	End=160.06	_	_	_	_
57-0	PKP061	57	m:h	mh	linguistic	none	_	Begin=160.06	0x1	_	_	_
57-1	PKP061	57	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
57-2	PKP061	57	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
57-3	PKP061	57	ha	ha	linguistic	none	_	_	_	_	_	_
57-4	PKP061	57	messo	messo	linguistic	none	_	_	_	_	_	_
57-5	PKP061	57	dentro	dentro	linguistic	none	_	_	_	_	_	_
57-6	PKP061	57	gli	gli	linguistic	none	_	_	_	_	_	_
