token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
5-12	BOI091	5	san	san	linguistic	none	_	_	_	_	_	_
5-13	BOI091	5	lazzaro	lazzaro	linguistic	none	_	End=18.28	_	_	_	_
6-0	BOR030	6	o[k~]	ok~	linguistic	none	Interrupted=Yes	Begin=18.744|End=18.995	_	_	_	1-3(0)
7-0	BOI091	7	[e	e	linguistic	none	_	Begin=18.891	_	_	_	0-1(0)
7-1	BOI091	7	i]nvece	invece	linguistic	none	_	_	_	_	_	0-1(0)
7-2	BOI091	7	la	la	linguistic	none	_	_	_	_	_	_
7-3	BOI091	7	mia	mia	linguistic	none	_	_	_	_	_	_
7-4	BOI091	7	infanzia:	infanzia	linguistic	none	_	_	7x1	_	_	_
7-5	BOI091	7	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
7-6	BOI091	7	ho	ho	linguistic	none	_	_	_	_	_	_
7-7	BOI091	7	vissuta	vissuta	linguistic	none	_	_	_	_	_	_
7-8	BOI091	7	in	in	linguistic	none	_	_	_	_	_	_
7-9	BOI091	7	saragozza	saragozza	linguistic	none	_	End=22.042	_	_	_	_
8-0	BOR030	8	°d'	d'	linguistic	none	SpaceAfter=No|Volume=Low	Begin=22.424	_	_	_	_
8-1	BOR030	8	a[ccor]do°	accordo	linguistic	none	Volume=Low	End=23.123	_	_	_	0-5(1)
9-0	BOI091	9	[zona:]	zona	linguistic	none	_	Begin=22.619|End=22.934	3x1	_	_	0-4(1)
10-0	BOR030	10	e	e	linguistic	none	_	Begin=23.403	_	_	_	_
10-1	BOR030	10	hai	hai	linguistic	none	_	_	_	_	_	_
10-2	BOR030	10	frequentato	frequentato	linguistic	none	_	_	_	_	_	_
10-3	BOR030	10	lì	lì	linguistic	none	_	_	_	_	_	_
10-4	BOR030	10	le	le	linguistic	none	_	_	_	_	_	_
10-5	BOR030	10	scuole?	scuole	linguistic	none	Intonation=Rising	End=24.888	_	_	_	_
11-0	BOI091	11	sì	sì	linguistic	none	_	Begin=25.149|End=25.453	_	_	_	_
12-0	BOI091	12	e:h	eh	linguistic	none	_	Begin=25.718	0x1	_	_	_
12-1	BOI091	12	saragozza:	saragozza	linguistic	none	_	_	8x1	_	_	_
12-2	BOI091	12	av~	av~	linguistic	none	Interrupted=Yes	_	_	_	_	_
12-3	BOI091	12	avevamo:	avevamo	linguistic	none	_	_	6x1	_	_	_
12-4	BOI091	12	le	le	linguistic	none	_	_	_	_	_	_
12-5	BOI091	12	elementari:	elementari	linguistic	none	_	End=29.343	9x1	_	_	_
13-0	BOI091	13	e	e	linguistic	none	_	Begin=29.798	_	_	_	_
13-1	BOI091	13	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
13-2	BOI091	13	asilo	asilo	linguistic	none	_	_	_	_	_	_
13-3	BOI091	13	presumo	presumo	linguistic	none	_	_	_	_	_	_
13-4	BOI091	13	di	di	linguistic	none	_	_	_	_	_	_
13-5	BOI091	13	sì?	sì	linguistic	none	Intonation=Rising	_	_	_	_	_
13-6	BOI091	13	non	non	linguistic	none	_	_	_	_	_	_
13-7	BOI091	13	mi	mi	linguistic	none	_	_	_	_	_	_
13-8	BOI091	13	ricordo	ricordo	linguistic	none	_	End=32.424	_	_	_	_
14-0	BOI091	14	le	le	linguistic	none	_	Begin=33.178	_	_	_	_
14-1	BOI091	14	elementari	elementari	linguistic	none	_	_	_	_	_	_
14-2	BOI091	14	sì	sì	linguistic	none	_	_	_	_	_	_
14-3	BOI091	14	e:hm:	ehm	linguistic	none	_	End=35.158	0x1,2x1	_	_	_
15-0	BOI091	15	e	e	linguistic	none	_	Begin=35.307	_	_	_	_
15-1	BOI091	15	le	le	linguistic	none	_	_	_	_	_	_
15-2	BOI091	15	medie	medie	linguistic	none	_	_	_	_	_	_
15-3	BOI091	15	che	che	linguistic	none	_	_	_	_	_	_
15-4	BOI091	15	erano:	erano	linguistic	none	_	_	4x1	_	_	_
15-5	BOI091	15	eh	eh	linguistic	none	_	End=36.989	_	_	_	_
16-0	BOI091	16	lì	lì	linguistic	none	_	Begin=37.607	_	_	_	_
16-1	BOI091	16	attaccate	attaccate	linguistic	none	_	_	_	_	_	_
16-2	BOI091	16	alle	alle	linguistic	none	_	_	_	_	_	_
16-3	BOI091	16	carracci	carracci	linguistic	none	_	_	_	_	_	_
16-4	BOI091	16	°insomma°	insomma	linguistic	none	Volume=Low	End=39.606	_	_	_	_
17-0	BOI091	17	mentre	mentre	linguistic	none	_	Begin=40.458	_	_	_	_
17-1	BOI091	17	invece	invece	linguistic	none	_	_	_	_	_	_
17-2	BOI091	17	le	le	linguistic	none	_	_	_	_	_	_
17-3	BOI091	17	superiori	superiori	linguistic	none	_	_	_	_	_	_
17-4	BOI091	17	le	le	linguistic	none	_	_	_	_	_	_
17-5	BOI091	17	ho	ho	linguistic	none	_	_	_	_	_	_
17-6	BOI091	17	fatte	fatte	linguistic	none	_	_	_	_	_	_
17-7	BOI091	17	al	al	linguistic	none	_	_	_	_	_	_
17-8	BOI091	17	pacinotti	pacinotti	linguistic	none	_	End=43.636	_	_	_	_
18-0	BOI091	18	e:h	eh	linguistic	none	_	Begin=44.216	0x1	_	_	_
18-1	BOI091	18	sempre	sempre	linguistic	none	_	_	_	_	_	_
18-2	BOI091	18	lì	lì	linguistic	none	_	_	_	_	_	_
18-3	BOI091	18	vicino	vicino	linguistic	none	_	_	_	_	_	_
18-4	BOI091	18	a	a	linguistic	none	_	_	_	_	_	_
18-5	BOI091	18	saragozza	saragozza	linguistic	none	_	End=46.482	_	_	_	_
19-0	BOR030	19	d'	d'	linguistic	none	SpaceAfter=No	Begin=46.883	_	_	_	_
19-1	BOR030	19	accordo	accordo	linguistic	none	_	End=47.454	_	_	_	_
20-0	BOR030	20	e	e	linguistic	none	_	Begin=47.988	_	_	_	_
20-1	BOR030	20	i	i	linguistic	none	_	_	_	_	_	_
20-2	BOR030	20	tuoi	tuoi	linguistic	none	_	_	_	_	_	_
20-3	BOR030	20	amici	amici	linguistic	none	_	_	_	_	_	_
20-4	BOR030	20	con	con	linguistic	none	_	_	_	_	_	_
20-5	BOR030	20	cui	cui	linguistic	none	_	_	_	_	_	_
20-6	BOR030	20	magari	magari	linguistic	none	_	_	_	_	_	_
20-7	BOR030	20	andavi	andavi	linguistic	none	_	_	_	_	_	_
20-8	BOR030	20	a	a	linguistic	none	_	_	_	_	_	_
20-9	BOR030	20	scuola	scuola	linguistic	none	_	_	_	_	_	_
20-10	BOR030	20	ancora	ancora	linguistic	none	_	_	_	_	_	_
20-11	BOR030	20	vivono	vivono	linguistic	none	_	_	_	_	_	_
20-12	BOR030	20	vicino	vicino	linguistic	none	_	_	_	_	_	_
20-13	BOR030	20	a	a	linguistic	none	_	_	_	_	_	_
20-14	BOR030	20	te?	te	linguistic	none	Intonation=Rising	_	_	_	_	_
20-15	BOR030	20	si	si	linguistic	none	_	_	_	_	_	_
20-16	BOR030	20	sono	sono	linguistic	none	_	_	_	_	_	_
20-17	BOR030	20	spostati?	spostati	linguistic	none	Intonation=Rising	_	_	_	_	_
20-18	BOR030	20	sai	sai	linguistic	none	_	_	_	_	_	_
20-19	BOR030	20	qualcosa?	qualcosa	linguistic	none	Intonation=Rising	End=54.21	_	_	_	_
21-0	BOI091	21	amici	amici	linguistic	none	_	Begin=55.442	_	_	_	_
21-1	BOI091	21	della	della	linguistic	none	_	_	_	_	_	_
21-2	BOI091	21	scuola:	scuola	linguistic	none	_	_	5x1	_	_	_
21-3	BOI091	21	m:h	mh	linguistic	none	_	_	0x1	_	_	_
21-4	BOI091	21	non	non	linguistic	none	_	_	_	_	_	_
21-5	BOI091	21	li	li	linguistic	none	_	_	_	_	_	_
21-6	BOI091	21	frequento	frequento	linguistic	none	_	_	_	_	_	_
21-7	BOI091	21	quasi	quasi	linguistic	none	_	_	_	_	_	_
21-8	BOI091	21	più	più	linguistic	none	_	_	_	_	_	_
21-9	BOI091	21	ci	ci	linguistic	none	_	_	_	_	_	_
21-10	BOI091	21	sentiamo	sentiamo	linguistic	none	_	_	_	_	_	_
21-11	BOI091	21	ogni	ogni	linguistic	none	_	_	_	_	_	_
21-12	BOI091	21	tanto:	tanto	linguistic	none	_	End=62.487	4x1	_	_	_
22-0	BOI091	22	e	e	linguistic	none	_	Begin=62.9|End=63.195	_	_	_	_
23-0	BOI091	23	una	una	linguistic	none	_	Begin=63.356	_	_	_	_
23-1	BOI091	23	mia	mia	linguistic	none	_	_	_	_	_	_
23-2	BOI091	23	carissima	carissima	linguistic	none	_	_	_	_	_	_
23-3	BOI091	23	amica	amica	linguistic	none	_	_	_	_	_	_
23-4	BOI091	23	delle	delle	linguistic	none	_	_	_	_	_	_
23-5	BOI091	23	scuole	scuole	linguistic	none	_	_	_	_	_	_
23-6	BOI091	23	che	che	linguistic	none	_	_	_	_	_	_
23-7	BOI091	23	>si	si	linguistic	none	_	_	_	Fast=0-2	_	_
23-8	BOI091	23	chiama<	chiama	linguistic	none	_	_	_	Fast=0-6	_	_
23-9	BOI091	23	arianna	arianna	linguistic	none	_	_	_	_	_	_
23-10	BOI091	23	sì	sì	linguistic	none	_	_	_	_	_	_
23-11	BOI091	23	è	è	linguistic	none	_	_	_	_	_	_
23-12	BOI091	23	ancora	ancora	linguistic	none	_	_	_	_	_	_
23-13	BOI091	23	lì	lì	linguistic	none	_	_	_	_	_	_
23-14	BOI091	23	ancora:	ancora	linguistic	none	_	End=68.221	5x1	_	_	_
24-0	BOI091	24	non	non	linguistic	none	_	Begin=68.667	_	_	_	_
24-1	BOI091	24	in	in	linguistic	none	_	_	_	_	_	_
24-2	BOI091	24	saragozza	saragozza	linguistic	none	_	_	_	_	_	_
24-3	BOI091	24	ma	ma	linguistic	none	_	_	_	_	_	_
24-4	BOI091	24	e:hm:	ehm	linguistic	none	_	End=71.408	0x1,2x1	_	_	_
25-0	BOI091	25	in	in	linguistic	none	_	Begin=72.147	_	_	_	_
25-1	BOI091	25	vicino	vicino	linguistic	none	_	_	_	_	_	_
25-2	BOI091	25	@nomeluogo	@nomeluogo	linguistic	none	_	_	_	_	_	_
25-3	BOI091	25	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
25-4	BOI091	25	savena	savena	linguistic	none	_	_	_	_	_	_
25-5	BOI091	25	le:	le	linguistic	none	_	_	1x1	_	_	_
25-6	BOI091	25	a:	a	linguistic	none	_	_	0x1	_	_	_
25-7	BOI091	25	lei	lei	linguistic	none	_	_	_	_	_	_
25-8	BOI091	25	abita	abita	linguistic	none	_	_	_	_	_	_
25-9	BOI091	25	lì	lì	linguistic	none	_	End=75.98	_	_	_	_
26-0	BOI091	26	e	e	linguistic	none	_	Begin=76.121	_	_	_	_
26-1	BOI091	26	ven[iva	veniva	linguistic	none	_	_	_	_	_	3-6(2)
26-2	BOI091	26	a	a	linguistic	none	_	_	_	_	_	0-1(2)
26-3	BOI091	26	s]cuola	scuola	linguistic	none	_	_	_	_	_	0-1(2)
26-4	BOI091	26	con	con	linguistic	none	_	_	_	_	_	_
26-5	BOI091	26	me	me	linguistic	none	_	End=77.115	_	_	_	_
27-0	BOR030	27	[ecco]	ecco	linguistic	none	_	Begin=76.234|End=76.539	_	_	_	0-4(2)
28-0	BOR030	28	°d'	d'	linguistic	none	SpaceAfter=No|Volume=Low	Begin=77.429	_	_	_	_
28-1	BOR030	28	accordo°	accordo	linguistic	none	Volume=Low	End=77.902	_	_	_	_
29-0	BOR030	29	mentre:	mentre	linguistic	none	_	Begin=78.382	5x1	_	_	_
29-1	BOR030	29	ritornando	ritornando	linguistic	none	_	_	_	_	_	_
29-2	BOR030	29	alla	alla	linguistic	none	_	_	_	_	_	_
29-3	BOR030	29	zona	zona	linguistic	none	_	_	_	_	_	_
29-4	BOR030	29	attuale	attuale	linguistic	none	_	_	_	_	_	_
29-5	BOR030	29	in	in	linguistic	none	_	_	_	_	_	_
29-6	BOR030	29	cui	cui	linguistic	none	_	_	_	_	_	_
29-7	BOR030	29	vivi:	vivi	linguistic	none	_	_	3x1	_	_	_
29-8	BOR030	29	e:h	eh	linguistic	none	_	_	0x1	_	_	_
29-9	BOR030	29	hai	hai	linguistic	none	_	_	_	_	_	_
29-10	BOR030	29	pareri	pareri	linguistic	none	_	_	_	_	_	_
29-11	BOR030	29	ti	ti	linguistic	none	_	_	_	_	_	_
29-12	BOR030	29	piace	piace	linguistic	none	_	_	_	_	_	_
29-13	BOR030	29	questa	questa	linguistic	none	_	_	_	_	_	_
29-14	BOR030	29	zona?	zona	linguistic	none	Intonation=Rising	End=83.52	_	_	_	_
30-0	BOI091	30	diciamo	diciamo	linguistic	none	_	Begin=84.937	_	_	_	_
30-1	BOI091	30	che	che	linguistic	none	_	_	_	_	_	_
30-2	BOI091	30	a	a	linguistic	none	_	_	_	_	_	_
30-3	BOI091	30	livello	livello	linguistic	none	_	_	_	_	_	_
30-4	BOI091	30	di	di	linguistic	none	_	_	_	_	_	_
30-5	BOI091	30	traffico	traffico	linguistic	none	_	_	_	_	_	_
30-6	BOI091	30	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
30-7	BOI091	30	adoro	adoro	linguistic	none	_	End=88.358	_	_	_	_
31-0	BOI091	31	nel	nel	linguistic	none	_	Begin=88.727	_	_	_	_
31-1	BOI091	31	senso	senso	linguistic	none	_	_	_	_	_	_
31-2	BOI091	31	che	che	linguistic	none	_	_	_	_	_	_
31-3	BOI091	31	quando	quando	linguistic	none	_	_	_	_	_	_
31-4	BOI091	31	vado	vado	linguistic	none	_	_	_	_	_	_
31-5	BOI091	31	a	a	linguistic	none	_	_	_	_	_	_
31-6	BOI091	31	trovare	trovare	linguistic	none	_	_	_	_	_	_
31-7	BOI091	31	mia	mia	linguistic	none	_	_	_	_	_	_
31-8	BOI091	31	mamma	mamma	linguistic	none	_	_	_	_	_	_
31-9	BOI091	31	che	che	linguistic	none	_	_	_	_	_	_
31-10	BOI091	31	abita	abita	linguistic	none	_	End=91.403	_	_	_	_
32-0	BOI091	32	ancora	ancora	linguistic	none	_	Begin=92.033	_	_	_	_
32-1	BOI091	32	in	in	linguistic	none	_	_	_	_	_	_
32-2	BOI091	32	@nomeluogo	@nomeluogo	linguistic	none	_	_	_	_	_	_
32-3	BOI091	32	e:hm	ehm	linguistic	none	_	_	0x1	_	_	_
32-4	BOI091	32	il	il	linguistic	none	_	_	_	_	_	_
32-5	BOI091	32	traffico	traffico	linguistic	none	_	_	_	_	_	_
32-6	BOI091	32	è	è	linguistic	none	_	_	_	_	_	_
32-7	BOI091	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-8	BOI091	32	tremendo	tremendo	linguistic	none	_	_	_	_	_	_
32-9	BOI091	32	e:	e	linguistic	none	_	End=96.777	0x1	_	_	_
33-0	BOI091	33	mentre	mentre	linguistic	none	_	Begin=97.254	_	_	_	_
33-1	BOI091	33	invece	invece	linguistic	none	_	_	_	_	_	_
33-2	BOI091	33	qui	qui	linguistic	none	_	End=98.098	_	_	_	_
34-0	BOI091	34	è	è	linguistic	none	_	Begin=98.612	_	_	_	_
34-1	BOI091	34	molto	molto	linguistic	none	_	_	_	_	_	_
34-2	BOI091	34	più	più	linguistic	none	_	_	_	_	_	_
34-3	BOI091	34	tranquillo	tranquillo	linguistic	none	_	End=99.649	_	_	_	_
35-0	BOI091	35	però:	però	linguistic	none	_	Begin=99.884	3x1	_	_	_
35-1	BOI091	35	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
35-2	BOI091	35	è	è	linguistic	none	_	_	_	_	_	_
35-3	BOI091	35	il	il	linguistic	none	_	_	_	_	_	_
35-4	BOI091	35	contro	contro	linguistic	none	_	_	_	_	_	_
35-5	BOI091	35	che:	che	linguistic	none	_	_	2x1	_	_	_
35-6	BOI091	35	a	a	linguistic	none	_	_	_	_	_	_
35-7	BOI091	35	sala	sala	linguistic	none	_	_	_	_	_	_
35-8	BOI091	35	bolognese	bolognese	linguistic	none	_	_	_	_	_	_
35-9	BOI091	35	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
35-10	BOI091	35	è	è	linguistic	none	_	_	_	_	_	_
35-11	BOI091	35	poco	poco	linguistic	none	_	_	_	_	_	_
35-12	BOI091	35	o	o	linguistic	none	_	_	_	_	_	_
35-13	BOI091	35	niente	niente	linguistic	none	_	_	_	_	_	_
35-14	BOI091	35	a	a	linguistic	none	_	_	_	_	_	_
35-15	BOI091	35	livello	livello	linguistic	none	_	_	_	_	_	_
35-16	BOI091	35	di:	di	linguistic	none	_	End=104.138	1x1	_	_	_
36-0	BOI091	36	di	di	linguistic	none	_	Begin=105.213	_	_	_	_
36-1	BOI091	36	negozi	negozi	linguistic	none	_	_	_	_	_	_
36-2	BOI091	36	di	di	linguistic	none	_	_	_	_	_	_
36-3	BOI091	36	di	di	linguistic	none	_	_	_	_	_	_
36-4	BOI091	36	vita	vita	linguistic	none	_	_	_	_	_	_
36-5	BOI091	36	di:	di	linguistic	none	_	_	1x1	_	_	_
36-6	BOI091	36	di	di	linguistic	none	_	_	_	_	_	_
36-7	BOI091	36	tutto	tutto	linguistic	none	_	End=108.875	_	_	_	_
37-0	BOR030	37	mhmh	mhmh	linguistic	none	_	Begin=109.007|End=109.256	_	_	_	_
38-0	BOI091	38	mh:	mh	linguistic	none	_	Begin=109.287|End=109.681	1x1	_	_	_
39-0	BOR030	39	e	e	linguistic	none	_	Begin=109.742	_	_	_	_
39-1	BOR030	39	quindi	quindi	linguistic	none	_	_	_	_	_	_
39-2	BOR030	39	se	se	linguistic	none	_	_	_	_	_	_
39-3	BOR030	39	potessi	potessi	linguistic	none	_	_	_	_	_	_
39-4	BOR030	39	apportare	apportare	linguistic	none	_	_	_	_	_	_
39-5	BOR030	39	delle	delle	linguistic	none	_	_	_	_	_	_
39-6	BOR030	39	migliorie:	migliorie	linguistic	none	_	_	8x1	_	_	_
39-7	BOR030	39	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
39-8	BOR030	39	sarebbe:	sarebbe	linguistic	none	_	End=114.037	6x1	_	_	_
40-0	BOI091	40	sarebbe	sarebbe	linguistic	none	_	Begin=114.325	_	_	_	_
40-1	BOI091	40	sicuramente	sicuramente	linguistic	none	_	_	_	_	_	_
40-2	BOI091	40	dei	dei	linguistic	none	_	_	_	_	_	_
40-3	BOI091	40	negozi	negozi	linguistic	none	_	_	_	_	_	_
40-4	BOI091	40	in	in	linguistic	none	_	_	_	_	_	_
40-5	BOI091	40	più:	più	linguistic	none	_	_	2x1	_	_	_
40-6	BOI091	40	delle:	delle	linguistic	none	_	_	4x1	_	_	_
40-7	BOI091	40	delle	delle	linguistic	none	_	_	_	_	_	_
40-8	BOI091	40	strutture	strutture	linguistic	none	_	_	_	_	_	_
40-9	BOI091	40	per	per	linguistic	none	_	_	_	_	_	_
40-10	BOI091	40	accogliere:	accogliere	linguistic	none	_	End=119.427	9x1	_	_	_
41-0	BOI091	41	i	i	linguistic	none	_	Begin=120.34	_	_	_	_
41-1	BOI091	41	ragazzi	ragazzi	linguistic	none	_	_	_	_	_	_
41-2	BOI091	41	per:	per	linguistic	none	_	_	2x1	_	_	_
41-3	BOI091	41	e:h	eh	linguistic	none	_	End=122.598	0x1	_	_	_
42-0	BOI091	42	mh	mh	linguistic	none	_	Begin=123.344|End=123.51	_	_	_	_
43-0	BOI091	43	pe~	pe~	linguistic	none	Interrupted=Yes	Begin=124.061	_	_	_	_
43-1	BOI091	43	è	è	linguistic	none	_	_	_	_	_	_
43-2	BOI091	43	un	un	linguistic	none	_	_	_	_	_	_
43-3	BOI091	43	paese	paese	linguistic	none	_	_	_	_	_	_
43-4	BOI091	43	morto	morto	linguistic	none	_	_	_	_	_	_
43-5	BOI091	43	se	se	linguistic	none	_	_	_	_	_	_
43-6	BOI091	43	si	si	linguistic	none	_	_	_	_	_	_
43-7	BOI091	43	può	può	linguistic	none	_	_	_	_	_	_
43-8	BOI091	43	dire	dire	linguistic	none	_	_	_	_	_	_
43-9	BOI091	43	c(io)è	cioè	linguistic	none	_	_	_	_	1-3(0)	_
43-10	BOI091	43	ci	ci	linguistic	none	_	_	_	_	_	_
43-11	BOI091	43	sono	sono	linguistic	none	_	_	_	_	_	_
43-12	BOI091	43	sicuramente	sicuramente	linguistic	none	_	_	_	_	_	_
43-13	BOI091	43	più	più	linguistic	none	_	_	_	_	_	_
43-14	BOI091	43	anziani	anziani	linguistic	none	_	_	_	_	_	_
43-15	BOI091	43	che	che	linguistic	none	_	_	_	_	_	_
43-16	BOI091	43	giovani	giovani	linguistic	none	_	_	_	_	_	_
43-17	BOI091	43	e:h	eh	linguistic	none	_	End=129.8	0x1	_	_	_
44-0	BOI091	44	e	e	linguistic	none	_	Begin=130.211	_	_	_	_
44-1	BOI091	44	più	più	linguistic	none	_	_	_	_	_	_
44-2	BOI091	44	farmacie	farmacie	linguistic	none	_	_	_	_	_	_
44-3	BOI091	44	che	che	linguistic	none	_	_	_	_	_	_
44-4	BOI091	44	probabilmente	probabilmente	linguistic	none	_	_	_	_	_	_
44-5	BOI091	44	posti	posti	linguistic	none	_	_	_	_	_	_
44-6	BOI091	44	dove	dove	linguistic	none	_	_	_	_	_	_
44-7	BOI091	44	divertirsi	divertirsi	linguistic	none	_	End=133.813	_	_	_	_
45-0	BOR030	45	capisco	capisco	linguistic	none	_	Begin=134.288|End=134.876	_	_	_	_
46-0	BOR030	46	e	e	linguistic	none	_	Begin=135.441	_	_	_	_
46-1	BOR030	46	quindi	quindi	linguistic	none	_	_	_	_	_	_
46-2	BOR030	46	alla	alla	linguistic	none	_	_	_	_	_	_
46-3	BOR030	46	fine	fine	linguistic	none	_	_	_	_	_	_
46-4	BOR030	46	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
46-5	BOR030	46	ti	ti	linguistic	none	_	_	_	_	_	_
46-6	BOR030	46	ritrovi	ritrovi	linguistic	none	_	_	_	_	_	_
46-7	BOR030	46	a	a	linguistic	none	_	_	_	_	_	_
46-8	BOR030	46	doverti	doverti	linguistic	none	_	_	_	_	_	_
46-9	BOR030	46	spostare	spostare	linguistic	none	_	_	_	_	_	_
46-10	BOR030	46	spesso	spesso	linguistic	none	_	End=139.743	_	_	_	_
47-0	BOI091	47	sì	sì	linguistic	none	_	Begin=140.186|End=140.375	_	_	_	_
48-0	BOR030	48	e	e	linguistic	none	_	Begin=141.042	_	_	_	_
48-1	BOR030	48	in	in	linguistic	none	_	_	_	_	_	_
48-2	BOR030	48	che	che	linguistic	none	_	_	_	_	_	_
48-3	BOR030	48	zone	zone	linguistic	none	_	_	_	_	_	_
48-4	BOR030	48	più	più	linguistic	none	_	_	_	_	_	_
48-5	BOR030	48	o	o	linguistic	none	_	_	_	_	_	_
48-6	BOR030	48	meno:	meno	linguistic	none	_	End=142.857	3x1	_	_	_
49-0	BOI091	49	beh	beh	linguistic	none	_	Begin=143.603	_	_	_	_
49-1	BOI091	49	considerando	considerando	linguistic	none	_	_	_	_	_	_
49-2	BOI091	49	che	che	linguistic	none	_	_	_	_	_	_
49-3	BOI091	49	lavoro:	lavoro	linguistic	none	_	_	5x1	_	_	_
49-4	BOI091	49	in	in	linguistic	none	_	_	_	_	_	_
49-5	BOI091	49	corticella	corticella	linguistic	none	_	_	_	_	_	_
49-6	BOI091	49	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
49-7	BOI091	49	che	che	linguistic	none	_	_	_	_	_	_
49-8	BOI091	49	quando	quando	linguistic	none	_	_	_	_	_	_
49-9	BOI091	49	poi	poi	linguistic	none	_	_	_	_	_	_
49-10	BOI091	49	devo	devo	linguistic	none	_	_	_	_	_	_
49-11	BOI091	49	fare	fare	linguistic	none	_	_	_	_	_	_
49-12	BOI091	49	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
49-13	BOI091	49	la	la	linguistic	none	_	_	_	_	_	_
49-14	BOI091	49	zona	zona	linguistic	none	_	_	_	_	_	_
49-15	BOI091	49	che	che	linguistic	none	_	_	_	_	_	_
49-16	BOI091	49	m~	m~	linguistic	none	Interrupted=Yes	End=149.72	_	_	_	_
