token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
13-0	BOI076	13	e:::hm	ehm	linguistic	none	_	Begin=27.847|End=29.362	0x3	_	_	_
14-0	BOI076	14	dopo	dopo	linguistic	none	_	Begin=29.88	_	_	_	_
14-1	BOI076	14	quelle	quelle	linguistic	none	_	_	_	_	_	_
14-2	BOI076	14	sono	sono	linguistic	none	_	_	_	_	_	_
14-3	BOI076	14	andato	andato	linguistic	none	_	_	_	_	_	_
14-4	BOI076	14	alle	alle	linguistic	none	_	_	_	_	_	_
14-5	BOI076	14	superiori	superiori	linguistic	none	_	_	_	_	_	_
14-6	BOI076	14	a	a	linguistic	none	_	_	_	_	_	_
14-7	BOI076	14	cento	cento	linguistic	none	_	_	_	_	_	_
14-8	BOI076	14	però	però	linguistic	none	_	End=32.777	_	_	_	_
15-0	BOI076	15	sono	sono	linguistic	none	_	Begin=32.8	_	_	_	_
15-1	BOI076	15	andato	andato	linguistic	none	_	_	_	_	_	_
15-2	BOI076	15	[dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	0-5(1)
15-3	BOI076	15	altro	altro	linguistic	none	_	_	_	_	_	0-5(1)
15-4	BOI076	15	lato]	lato	linguistic	none	_	_	_	_	_	0-4(1)
15-5	BOI076	15	>son	son	linguistic	none	_	_	_	Fast=0-3	_	_
15-6	BOI076	15	andato<	andato	linguistic	none	_	_	_	Fast=0-6	_	_
15-7	BOI076	15	verso	verso	linguistic	none	_	_	_	_	_	_
15-8	BOI076	15	il	il	linguistic	none	_	_	_	_	_	_
15-9	BOI076	15	ferrarese	ferrarese	linguistic	none	_	End=35.753	_	_	_	_
16-0	BOR019	16	[a:h]	ah	linguistic	none	_	Begin=33.29|End=34.391	0x1	_	_	0-2(1)
17-0	BOR019	17	okay	okay	linguistic	none	_	Begin=35.97|End=36.66	_	_	_	_
18-0	BOI076	18	e:h	eh	linguistic	none	_	Begin=36.77	0x1	_	_	_
18-1	BOI076	18	di	di	linguistic	none	_	_	_	_	_	_
18-2	BOI076	18	base	base	linguistic	none	_	_	_	_	_	_
18-3	BOI076	18	perché	perché	linguistic	none	_	_	_	_	_	_
18-4	BOI076	18	era	era	linguistic	none	_	End=38.256	_	_	_	_
19-0	BOI076	19	più	più	linguistic	none	_	Begin=38.296	_	_	_	_
19-1	BOI076	19	comodo	comodo	linguistic	none	_	_	_	_	_	_
19-2	BOI076	19	e	e	linguistic	none	_	_	_	_	_	_
19-3	BOI076	19	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
19-4	BOI076	19	erano::	erano	linguistic	none	_	End=40.482	4x2	_	_	_
20-0	BOI076	20	indirizzi	indirizzi	linguistic	none	_	Begin=40.58	_	_	_	_
20-1	BOI076	20	che	che	linguistic	none	_	_	_	_	_	_
20-2	BOI076	20	mi	mi	linguistic	none	_	_	_	_	_	_
20-3	BOI076	20	piacevano	piacevano	linguistic	none	_	_	_	_	_	_
20-4	BOI076	20	[di	di	linguistic	none	_	_	_	_	_	0-2(2)
20-5	BOI076	20	più]	più	linguistic	none	_	End=42.458	_	_	_	0-3(2)
21-0	BOR019	21	[di	di	linguistic	none	_	Begin=41.98	_	_	_	0-2(2)
21-1	BOR019	21	più]	più	linguistic	none	_	End=42.466	_	_	_	0-3(2)
22-0	BOR019	22	okay	okay	linguistic	none	_	Begin=43.07	_	_	_	_
22-1	BOR019	22	ho	ho	linguistic	none	_	_	_	_	_	_
22-2	BOR019	22	capito	capito	linguistic	none	_	End=44.068	_	_	_	_
23-0	BOR019	23	e:hm	ehm	linguistic	none	_	Begin=44.55	0x1	_	_	_
23-1	BOR019	23	quindi	quindi	linguistic	none	_	_	_	_	_	_
23-2	BOR019	23	hai	hai	linguistic	none	_	_	_	_	_	_
23-3	BOR019	23	incominciato	incominciato	linguistic	none	_	_	_	_	_	_
23-4	BOR019	23	a	a	linguistic	none	_	_	_	_	_	_
23-5	BOR019	23	stare	stare	linguistic	none	_	_	_	_	_	_
23-6	BOR019	23	qui	qui	linguistic	none	_	_	_	_	_	_
23-7	BOR019	23	a	a	linguistic	none	_	_	_	_	_	_
23-8	BOR019	23	bologna	bologna	linguistic	none	_	_	_	_	_	_
23-9	BOR019	23	col	col	linguistic	none	_	_	_	_	_	_
23-10	BOR019	23	lavoro	lavoro	linguistic	none	_	End=48.518	_	_	_	_
24-0	BOI076	24	sì	sì	linguistic	none	_	Begin=48.86	_	_	_	_
24-1	BOI076	24	esatto	esatto	linguistic	none	_	_	_	_	_	_
24-2	BOI076	24	mi	mi	linguistic	none	_	_	_	_	_	_
24-3	BOI076	24	sono:	sono	linguistic	none	_	End=50.881	3x1	_	_	_
25-0	BOI076	25	diciamo	diciamo	linguistic	none	_	Begin=51.48	_	_	_	_
25-1	BOI076	25	eh	eh	linguistic	none	_	End=52.381	_	_	_	_
26-0	BOI076	26	spostato	spostato	linguistic	none	_	Begin=52.476	_	_	_	_
26-1	BOI076	26	più	più	linguistic	none	_	_	_	_	_	_
26-2	BOI076	26	verso	verso	linguistic	none	_	_	_	_	_	_
26-3	BOI076	26	bologna	bologna	linguistic	none	_	End=54.52	_	_	_	_
27-0	BOI076	27	dopo	dopo	linguistic	none	_	Begin=54.81	_	_	_	_
27-1	BOI076	27	le	le	linguistic	none	_	_	_	_	_	_
27-2	BOI076	27	superiori	superiori	linguistic	none	_	End=55.906	_	_	_	_
28-0	BOI076	28	ho	ho	linguistic	none	_	Begin=56.29	_	_	_	_
28-1	BOI076	28	iniziato	iniziato	linguistic	none	_	_	_	_	_	_
28-2	BOI076	28	un	un	linguistic	none	_	_	_	_	_	_
28-3	BOI076	28	po'	po'	linguistic	none	_	_	_	_	_	_
28-4	BOI076	28	a:	a	linguistic	none	_	End=57.59	0x1	_	_	_
29-0	BOI076	29	viverla	viverla	linguistic	none	_	Begin=58.15	_	_	_	_
29-1	BOI076	29	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
29-2	BOI076	29	un	un	linguistic	none	_	_	_	_	_	_
29-3	BOI076	29	po'	po'	linguistic	none	_	_	_	_	_	_
29-4	BOI076	29	di	di	linguistic	none	_	_	_	_	_	_
29-5	BOI076	29	più	più	linguistic	none	_	_	_	_	_	_
29-6	BOI076	29	comunque	comunque	linguistic	none	_	_	_	_	_	_
29-7	BOI076	29	a	a	linguistic	none	_	_	_	_	_	_
29-8	BOI076	29	girarla	girarla	linguistic	none	_	_	_	_	_	_
29-9	BOI076	29	magari	magari	linguistic	none	_	_	_	_	_	_
29-10	BOI076	29	con::	con	linguistic	none	_	_	2x2	_	_	_
29-11	BOI076	29	amici	amici	linguistic	none	_	End=62.41	_	_	_	_
30-0	BOI076	30	o	o	linguistic	none	_	Begin=62.695	_	_	_	_
30-1	BOI076	30	appunto	appunto	linguistic	none	_	_	_	_	_	_
30-2	BOI076	30	con	con	linguistic	none	_	_	_	_	_	_
30-3	BOI076	30	magari	magari	linguistic	none	_	_	_	_	_	_
30-4	BOI076	30	la	la	linguistic	none	_	_	_	_	_	_
30-5	BOI076	30	fidanzata	fidanzata	linguistic	none	_	_	_	_	_	_
30-6	BOI076	30	cose	cose	linguistic	none	_	_	_	_	_	_
30-7	BOI076	30	così	così	linguistic	none	_	_	_	_	_	_
30-8	BOI076	30	ap~	ap~	linguistic	none	Interrupted=Yes	_	_	_	_	_
30-9	BOI076	30	appunto	appunto	linguistic	none	_	_	_	_	_	_
30-10	BOI076	30	per	per	linguistic	none	_	_	_	_	_	_
30-11	BOI076	30	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
30-12	BOI076	30	perché	perché	linguistic	none	_	End=66.7	_	_	_	_
31-0	BOI076	31	abito	abito	linguistic	none	_	Begin=67.4	_	_	_	_
31-1	BOI076	31	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
31-2	BOI076	31	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
31-3	BOI076	31	vicino	vicino	linguistic	none	_	_	_	_	_	_
31-4	BOI076	31	al	al	linguistic	none	_	_	_	_	_	_
31-5	BOI076	31	centro	centro	linguistic	none	_	End=69.56	_	_	_	_
32-0	BOI076	32	[cioè]	cioè	linguistic	none	_	Begin=69.87	_	_	_	0-4(?)
32-1	BOI076	32	abito	abito	linguistic	none	_	_	_	_	_	_
32-2	BOI076	32	scusa	scusa	linguistic	none	_	_	_	_	_	_
32-3	BOI076	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-4	BOI076	32	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
32-5	BOI076	32	vicino	vicino	linguistic	none	_	_	_	_	_	_
32-6	BOI076	32	al	al	linguistic	none	_	_	_	_	_	_
32-7	BOI076	32	centro	centro	linguistic	none	_	_	_	_	_	_
32-8	BOI076	32	((inspira))	((inspira))	nonverbalbehavior	none	_	_	_	_	_	_
32-9	BOI076	32	((ride))	((ride))	nonverbalbehavior	none	_	End=73.473	_	_	_	_
33-0	BOR019	33	[ah]	ah	linguistic	none	_	Begin=69.98|End=70.24	_	_	_	0-2(3)
34-0	BOR019	34	okay	okay	linguistic	none	_	Begin=72.666|End=73.396	_	_	_	_
35-0	BOR019	35	e	e	linguistic	none	_	Begin=73.66	_	_	_	_
35-1	BOR019	35	posso	posso	linguistic	none	_	_	_	_	_	_
35-2	BOR019	35	chiederti	chiederti	linguistic	none	_	_	_	_	_	_
35-3	BOR019	35	che	che	linguistic	none	_	_	_	_	_	_
35-4	BOR019	35	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
35-5	BOR019	35	fai?	fai	linguistic	none	Intonation=Rising	End=75.197	_	_	_	_
36-0	BOI076	36	allora	allora	linguistic	none	_	Begin=75.34	_	_	_	_
36-1	BOI076	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
36-2	BOI076	36	faccio	faccio	linguistic	none	_	_	_	_	_	_
36-3	BOI076	36	le	le	linguistic	none	_	_	_	_	_	_
36-4	BOI076	36	ricostruzioni	ricostruzioni	linguistic	none	_	_	_	_	_	_
36-5	BOI076	36	di	di	linguistic	none	_	_	_	_	_	_
36-6	BOI076	36	contatori	contatori	linguistic	none	_	_	_	_	_	_
36-7	BOI076	36	elettrici	elettrici	linguistic	none	_	_	_	_	_	_
36-8	BOI076	36	per	per	linguistic	none	_	_	_	_	_	_
36-9	BOI076	36	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
36-10	BOI076	36	enel	enel	linguistic	none	_	_	_	_	_	_
36-11	BOI076	36	quindi	quindi	linguistic	none	_	_	_	_	_	_
36-12	BOI076	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
36-13	BOI076	36	sono::	sono	linguistic	none	_	End=81.72	3x2	_	_	_
37-0	BOI076	37	tutto	tutto	linguistic	none	_	Begin=82.48	_	_	_	_
37-1	BOI076	37	anche	anche	linguistic	none	_	_	_	_	_	_
37-2	BOI076	37	se	se	linguistic	none	_	_	_	_	_	_
37-3	BOI076	37	>dico<	dico	linguistic	none	_	_	_	Fast=0-4	_	_
37-4	BOI076	37	qua	qua	linguistic	none	_	_	_	_	_	_
37-5	BOI076	37	vicino	vicino	linguistic	none	_	_	_	_	_	_
37-6	BOI076	37	però	però	linguistic	none	_	_	_	_	_	_
37-7	BOI076	37	diciamo	diciamo	linguistic	none	_	End=85.04	_	_	_	_
38-0	BOI076	38	vicino	vicino	linguistic	none	_	Begin=86.02	_	_	_	_
38-1	BOI076	38	alla	alla	linguistic	none	_	_	_	_	_	_
38-2	BOI076	38	zona	zona	linguistic	none	_	_	_	_	_	_
38-3	BOI076	38	lame	lame	linguistic	none	_	End=87.49	_	_	_	_
39-0	BOR019	39	okay	okay	linguistic	none	_	Begin=87.98	_	_	_	_
39-1	BOR019	39	okay	okay	linguistic	none	_	_	_	_	_	_
39-2	BOR019	39	molto	molto	linguistic	none	_	_	_	_	_	_
39-3	BOR019	39	bene	bene	linguistic	none	_	_	_	_	_	_
39-4	BOR019	39	molto	molto	linguistic	none	_	_	_	_	_	_
39-5	BOR019	39	bene	bene	linguistic	none	_	End=90.32	_	_	_	_
40-0	BOR019	40	e:	e	linguistic	none	_	Begin=90.68	0x1	_	_	_
40-1	BOR019	40	quando	quando	linguistic	none	_	_	_	_	_	_
40-2	BOR019	40	hai	hai	linguistic	none	_	_	_	_	_	_
40-3	BOR019	40	incominciato	incominciato	linguistic	none	_	_	_	_	_	_
40-4	BOR019	40	a	a	linguistic	none	_	_	_	_	_	_
40-5	BOR019	40	vivere	vivere	linguistic	none	_	_	_	_	_	_
40-6	BOR019	40	di	di	linguistic	none	_	_	_	_	_	_
40-7	BOR019	40	più:	più	linguistic	none	_	_	2x1	_	_	_
40-8	BOR019	40	la	la	linguistic	none	_	_	_	_	_	_
40-9	BOR019	40	città?	città	linguistic	none	Intonation=Rising	End=94.34	_	_	_	_
41-0	BOR019	41	ehm::	ehm	linguistic	none	_	Begin=94.86	2x2	_	_	_
41-1	BOR019	41	che	che	linguistic	none	_	_	_	_	_	_
41-2	BOR019	41	quartieri	quartieri	linguistic	none	_	_	_	_	_	_
41-3	BOR019	41	frequentavi	frequentavi	linguistic	none	_	_	_	_	_	_
41-4	BOR019	41	più	più	linguistic	none	_	_	_	_	_	_
41-5	BOR019	41	spesso	spesso	linguistic	none	_	_	_	_	_	_
41-6	BOR019	41	((schiocca_le_dita))	((schiocca_le_dita))	nonverbalbehavior	none	_	End=98.107	_	_	_	_
42-0	BOI076	42	allora	allora	linguistic	none	_	Begin=98.2	_	_	_	_
42-1	BOI076	42	a[desso]	adesso	linguistic	none	_	End=98.97	_	_	_	1-6(5)
43-0	BOR019	43	[o	o	linguistic	none	_	Begin=98.55	_	_	_	0-1(5)
43-1	BOR019	43	frequ]enti	frequenti	linguistic	none	_	_	_	_	_	0-5(5)
43-2	BOR019	43	insomma	insomma	linguistic	none	_	End=99.94	_	_	_	_
44-0	BOI076	44	i	i	linguistic	none	_	Begin=100.01	_	_	_	_
44-1	BOI076	44	nomi	nomi	linguistic	none	_	_	_	_	_	_
44-2	BOI076	44	dei	dei	linguistic	none	_	_	_	_	_	_
44-3	BOI076	44	quartieri	quartieri	linguistic	none	_	_	_	_	_	_
44-4	BOI076	44	faccio	faccio	linguistic	none	_	_	_	_	_	_
44-5	BOI076	44	fatica	fatica	linguistic	none	_	End=102.35	_	_	_	_
45-0	BOR019	45	va	va	linguistic	none	_	Begin=102.55	_	_	_	_
45-1	BOR019	45	bene	bene	linguistic	none	_	_	_	_	_	_
45-2	BOR019	45	[dimmi]	dimmi	linguistic	none	_	_	_	_	_	0-5(6)
45-3	BOR019	45	((ride))	((ride))	nonverbalbehavior	none	_	End=103.739	_	_	_	_
46-0	BOI076	46	[però]	però	linguistic	none	_	Begin=102.8|End=103.274	_	_	_	0-4(6)
47-0	BOI076	47	però	però	linguistic	none	_	Begin=103.899	_	_	_	_
47-1	BOI076	47	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
47-2	BOI076	47	so	so	linguistic	none	_	_	_	_	_	_
47-3	BOI076	47	che::	che	linguistic	none	_	End=106.059	2x2	_	_	_
48-0	BOI076	48	bazzico	bazzico	linguistic	none	_	Begin=106.44	_	_	_	_
48-1	BOI076	48	spesso	spesso	linguistic	none	_	_	_	_	_	_
48-2	BOI076	48	nel	nel	linguistic	none	_	_	_	_	_	_
48-3	BOI076	48	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
48-4	BOI076	48	della	della	linguistic	none	_	_	_	_	_	_
48-5	BOI076	48	noce	noce	linguistic	none	_	End=108.77	_	_	_	_
49-0	BOI076	49	perch[é::]	perché	linguistic	none	_	Begin=109.3	5x2	_	_	5-6(7)
49-1	BOI076	49	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
49-2	BOI076	49	è	è	linguistic	none	_	_	_	_	_	_
49-3	BOI076	49	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
49-4	BOI076	49	questo	questo	linguistic	none	_	_	_	_	_	_
49-5	BOI076	49	qui	qui	linguistic	none	_	End=111.599	_	_	_	_
50-0	BOR019	50	[okay]	okay	linguistic	none	_	Begin=109.53|End=110.114	_	_	_	0-4(7)
51-0	BOI076	51	il	il	linguistic	none	_	Begin=111.954	_	_	_	_
51-1	BOI076	51	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
51-2	BOI076	51	è	è	linguistic	none	_	_	_	_	_	_
51-3	BOI076	51	appunto	appunto	linguistic	none	_	_	_	_	_	_
51-4	BOI076	51	questo	questo	linguistic	none	_	_	_	_	_	_
51-5	BOI076	51	perché:	perché	linguistic	none	_	_	5x1	_	_	_
51-6	BOI076	51	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
51-7	BOI076	51	è	è	linguistic	none	_	_	_	_	_	_
51-8	BOI076	51	il	il	linguistic	none	_	_	_	_	_	_
51-9	BOI076	51	teatro	teatro	linguistic	none	_	_	_	_	_	_
51-10	BOI076	51	nascosto	nascosto	linguistic	none	_	_	_	_	_	_
51-11	BOI076	51	dove::	dove	linguistic	none	_	End=115.247	3x2	_	_	_
52-0	BOI076	52	di	di	linguistic	none	_	Begin=116.14	_	_	_	_
52-1	BOI076	52	base	base	linguistic	none	_	_	_	_	_	_
52-2	BOI076	52	faccio	faccio	linguistic	none	_	_	_	_	_	_
52-3	BOI076	52	corsi::	corsi	linguistic	none	_	End=118.04	4x2	_	_	_
53-0	BOI076	53	e	e	linguistic	none	_	Begin=118.46	_	_	_	_
53-1	BOI076	53	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
53-2	BOI076	53	per	per	linguistic	none	_	_	_	_	_	_
53-3	BOI076	53	una	una	linguistic	none	_	_	_	_	_	_
53-4	BOI076	53	compagnia	compagnia	linguistic	none	_	_	_	_	_	_
53-5	BOI076	53	teatrale	teatrale	linguistic	none	_	End=120.8	_	_	_	_
54-0	BOI076	54	e::hm	ehm	linguistic	none	_	Begin=121.24|End=121.79	0x2	_	_	_
55-0	BOI076	55	ci	ci	linguistic	none	_	Begin=122.57	_	_	_	_
55-1	BOI076	55	vado	vado	linguistic	none	_	_	_	_	_	_
55-2	BOI076	55	anche	anche	linguistic	none	_	_	_	_	_	_
55-3	BOI076	55	per	per	linguistic	none	_	_	_	_	_	_
55-4	BOI076	55	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
55-5	BOI076	55	puro	puro	linguistic	none	_	_	_	_	_	_
55-6	BOI076	55	svago	svago	linguistic	none	_	_	_	_	_	_
55-7	BOI076	55	magari	magari	linguistic	none	_	_	_	_	_	_
55-8	BOI076	55	per	per	linguistic	none	_	_	_	_	_	_
55-9	BOI076	55	vedere	vedere	linguistic	none	_	_	_	_	_	_
55-10	BOI076	55	qualche	qualche	linguistic	none	_	_	_	_	_	_
55-11	BOI076	55	amico::	amico	linguistic	none	_	End=125.65	4x2	_	_	_
56-0	BOI076	56	così	così	linguistic	none	_	Begin=126.16	_	_	_	_
56-1	BOI076	56	perché	perché	linguistic	none	_	_	_	_	_	_
56-2	BOI076	56	è	è	linguistic	none	_	_	_	_	_	_
56-3	BOI076	56	diventato	diventato	linguistic	none	_	_	_	_	_	_
56-4	BOI076	56	anche	anche	linguistic	none	_	_	_	_	_	_
56-5	BOI076	56	un	un	linguistic	none	_	_	_	_	_	_
56-6	BOI076	56	punto	punto	linguistic	none	_	_	_	_	_	_
56-7	BOI076	56	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
56-8	BOI076	56	incontro	incontro	linguistic	none	_	_	_	_	_	_
56-9	BOI076	56	sia	sia	linguistic	none	_	_	_	_	_	_
56-10	BOI076	56	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
56-11	BOI076	56	inverno	inverno	linguistic	none	_	_	_	_	_	_
56-12	BOI076	56	che	che	linguistic	none	_	_	_	_	_	_
56-13	BOI076	56	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
56-14	BOI076	56	estate	estate	linguistic	none	_	_	_	_	_	_
56-15	BOI076	56	che	che	linguistic	none	_	End=130.229	_	_	_	_
57-0	BOI076	57	vabbè	vabbè	linguistic	none	_	Begin=130.758	_	_	_	_
57-1	BOI076	57	nelle	nelle	linguistic	none	_	_	_	_	_	_
57-2	BOI076	57	altre	altre	linguistic	none	_	_	_	_	_	_
57-3	BOI076	57	stagioni	stagioni	linguistic	none	_	_	_	_	_	_
57-4	BOI076	57	anche	anche	linguistic	none	_	End=132.806	_	_	_	_
58-0	BOI076	58	e::h	eh	linguistic	none	_	Begin=133.76	0x2	_	_	_
58-1	BOI076	58	principalmente	principalmente	linguistic	none	_	_	_	_	_	_
58-2	BOI076	58	qui	qui	linguistic	none	_	_	_	_	_	_
58-3	BOI076	58	poi	poi	linguistic	none	_	End=136.4	_	_	_	_
59-0	BOI076	59	e:h	eh	linguistic	none	_	Begin=137.36	0x1	_	_	_
59-1	BOI076	59	mi	mi	linguistic	none	_	_	_	_	_	_
59-2	BOI076	59	muovo	muovo	linguistic	none	_	_	_	_	_	_
59-3	BOI076	59	appunto:	appunto	linguistic	none	_	End=138.8	6x1	_	_	_
60-0	BOI076	60	nel	nel	linguistic	none	_	Begin=139.25	_	_	_	_
60-1	BOI076	60	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
60-2	BOI076	60	del	del	linguistic	none	_	_	_	_	_	_
60-3	BOI076	60	lame	lame	linguistic	none	_	_	_	_	_	_
60-4	BOI076	60	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
60-5	BOI076	60	[per]ché::	perché	linguistic	none	_	End=141.371	5x2	_	_	0-3(8)
61-0	BOR019	61	[mh]	mh	linguistic	none	_	Begin=140.55|End=140.707	_	_	_	0-2(8)
62-0	BOI076	62	m::h	mh	linguistic	none	_	Begin=142.135	0x2	_	_	_
62-1	BOI076	62	ci	ci	linguistic	none	_	_	_	_	_	_
62-2	BOI076	62	abita	abita	linguistic	none	_	_	_	_	_	_
62-3	BOI076	62	appunto	appunto	linguistic	none	_	_	_	_	_	_
62-4	BOI076	62	la	la	linguistic	none	_	_	_	_	_	_
62-5	BOI076	62	mia	mia	linguistic	none	_	_	_	_	_	_
62-6	BOI076	62	ragazza	ragazza	linguistic	none	_	End=144.545	_	_	_	_
63-0	BOI076	63	ci	ci	linguistic	none	_	Begin=144.59	_	_	_	_
63-1	BOI076	63	mi	mi	linguistic	none	_	_	_	_	_	_
63-2	BOI076	63	ci	ci	linguistic	none	_	_	_	_	_	_
63-3	BOI076	63	muovo	muovo	linguistic	none	_	_	_	_	_	_
63-4	BOI076	63	vado	vado	linguistic	none	_	_	_	_	_	_
63-5	BOI076	63	lì	lì	linguistic	none	_	End=146.04	_	_	_	_
64-0	BOI076	64	facciamo	facciamo	linguistic	none	_	Begin=146.8	_	_	_	_
64-1	BOI076	64	dei	dei	linguistic	none	_	_	_	_	_	_
64-2	BOI076	64	giri	giri	linguistic	none	_	_	_	_	_	_
64-3	BOI076	64	lì	lì	linguistic	none	_	_	_	_	_	_
64-4	BOI076	64	ant~	ant~	linguistic	none	Interrupted=Yes	_	_	_	_	_
64-5	BOI076	64	lì	lì	linguistic	none	_	_	_	_	_	_
64-6	BOI076	64	intorno	intorno	linguistic	none	_	_	_	_	_	_
64-7	BOI076	64	comunque	comunque	linguistic	none	_	_	_	_	_	_
64-8	BOI076	64	ci	ci	linguistic	none	_	_	_	_	_	_
64-9	BOI076	64	spostiamo	spostiamo	linguistic	none	_	_	_	_	_	_
64-10	BOI076	64	anche::	anche	linguistic	none	_	End=150.15	4x2	_	_	_
